Id,Proficiency,Text
en065CVETF,A2,"O debate sempre tem incluído as crianças - e o efeito das novas tecnologias nas vidas deles. Não estou em concordo com o meu médico, que disse que as novas tecnologias eram um perigoso para as crianças.

Embora é verdade que uma criança que jogam no seu computador não vai fazer desportes. Com tudo, ele só fá-los se tem acesso, por exemplo muitas crianças ingleses não têm acesso aos desportes.

O problema é de forma de vida, e focalizar em tecnologias não vai a ajudar. Eu e meus amigos tinham dez anos antes que descobrimo-las e temos vidas normais. A minha mãe disse que o internet, no sua forma má, ameaçava às crianças - mas o problema já tinha acabado, com a protecção infanteis."
zh090CVATF,B2,"Passou a época em que as pessoas só puderam escrever as cartas para os amigos que viverem ! muito distante, agora podemos ligar, enviar emails para, ou fazer conversa na net com qualquer pessoa no qualquer local no qualquer tempo. Este ligação instante existe se tenhamos um Iphone. Mas isso beneficia a comunicação ou, pelo contrário, impede-a?

Na minha opinião, é evidente que os diversos meios comunicativos facilitam e tornam a communicação entre pessoas mais fácil. A distância não constitui o obstáculo entre pessoas. Mas a conveniência também traz problemas novas. Como as pessoas gastam tanto tempo no mundo virtual e estão satisfeitas com a comunicação fácil e simples, a relação entre pessoas não se aproxima. É fácil dar cumprimentos por email no Natal, mas é difícil conhecer a pessoa e a vida dele. Precisa tempo para estabelecer a amizade e a relação, e nesta era toda gente não tem tempo."
zh058CAATI_2,B2,"Na natureza, os animais são muito importantes para o ser humano, como comida e como amigos. Mas hoje em dia, o habitat dos animais está em declínio. Este situação aconteceu por causa maioritariamente de humanos.

O ser humano agora tem a grande popularidade. E o número está a crescer dia a dia. Mas a terra de residência é limitada. Por isso, nós, seres humanos, começamos a ""conquistar"" os espaços dos animais. Nós fazemos invasão no mar para engordar a nossa terra, e também nós cortamos árvores e danificamos florestas para construção o de prédios e apartamentos. Estas ações provocam o decrescimento do habitat dos animais.

Além disso, o que é mais grave é a poluição. Nós deitamos lixo ao mar, que vai destruir o ambiente em que os peixes vivem. Todo o ano, há muitos estudos que verificam o impacto feito ao animal marítimo é severamente mau.

E o decrescimento da floresta também faz mortos a muitos animais que não conseguem mudar as suas vidas para outro sítios.

Como os animais naturais também têm arma e vida, nós, seres humanos, devemos deixar uma oportunidade, ou pelo menos, os espaços, para eles viverem, não é? Isto é um problema que nós temos que pensar na mente profundamente."
de016CVMTD,B1,"A situação laboral na Suíça está, em geral, muito boa. Temos menos de 3% de desemprego e o crescimento económico está beneficioso. As condições não são tão positivas só por causa dos bancos suíços. É uma gestão da mentalidade dos suíços - nós trabalhamos muito e somos eficientes e bem organizados. Há mais pessoas que fazem aprendizagens do que as que foram às universidades. Somos mais pessoas da prática.

Mas o sistema tem pontos positivos e negativos.

Zungo é uma cidade com o custo de vida mais elevado do mundo. O nosso sistema de saúde é bom, porque a educação e as experiências profissionais são avançados e sérias. O sector dos bancos e a área da seguranças estão fortes.

Mas tudo tem uma parte triste. Com nós trabalhamos todos os dias, não temos muito tempo para o divertimento, a família, os amigos. Os problemas de stress e das doenças psicológicas aumentam. Já há um grande número de jovens que sofrem destas dificuldades. O trabalho é mesmo central nas nossas vidas, mais que o valor da família e da comunidade . seguranças A segurança social também perde a importância.

Estes aspectos negativos deveriam mudar para podermos estar mais com as famílias e divertir-se mais na vida social."
de041CAMTF,B1,"Para muitas pessoas, essa uma ou dois semanas cada ano em quais vai vigar são os mais importantes do ano. Embora seja mais difícil pela clase meio fazer uma viagem de luxo, que custa muito dinheiro, as pessoas optam por um dos diversos tipos de turismo económico. É mais fácil viajar sozinho ou com  o namorado do que encontrar um destino barato para uma família de 4 pessoas. Se for possível, os pais optam por uma oferta que já inclua os voos, hotel e comida. Por outro ponto da vista, com esse tipo de viagem, uma pessoa fica encerrado num hotel com praia privada e animação para os filhos sem conhecer a vida autêntica e a cultura do país viajado.

Os estudantes e os jovens têm mais facilidade em viajar, porque aproveitam os hostels, os voos baratos e os novas tendências, como ""couchsurfing"". Isso significa que uma pessoa deixe a seu  sofá a um desconhecido sem pagar. O vantagem é disso é conhecer pessoas e fazer novos amigos facilmente.

Também existem muitas ofertas para estudantes e programas da União Europeia para conhecer os outros países. Além de viajar durante um fim de semana numa cidade, para conhecê-la, ou a algum país que tenha praia e sol, muitos viageiros preferem novamente um turismo ecológico no campo. Hoje em dia, existem muitas ofertas diferentes dessa forma do turismo, mas o mais importante é que cuida da natureza e preservar lugares autênticos para futuras gerações. Embora o turismo das massas seja mais barato, uma viagem ecológica realmente ajuda as pessoas em relaxar e esquecer do o stress diário."
tet007CVETI2,A2,"Lisboa, 18.08.2011

Caro amigo.

Estás boa? Espero que tudo correu bem contigo. Eu estou em Portugal, tudo corre bem.

Durante a minha chegada em Portugal, desde 2010, fico com muitos problemas, nomeadamente, vida económica e financeira estão muito difícil. Sabes, pois zona Euro Portugal com um país da zona Euro , financeiramente, muito complicado para mim, porque capital, Díli, fazer transferência o meu vencimento em USD e chegar em Lisboa com montante muito baixo em euros, por causa de câmbio de Euro está forte.

Relativamente à vida em Portugal, não é muito caro, mas, em Portugal, enfrentamos de pagamento com impostos. Realmente, o salário mensal paga todo para impostos. Os impostos são TV, electricidade, água, saneamento, segurança social, e etc.

Em relaciona com cultura Portugal, espero que a cultura Portugal tem parecido com Timor-Leste. Entretanto, eu fico em Lisboa, sinto-me que eu ainda estou em Timor E já tenho muitos colegas português. entretanto, eu estou praticar o meu português com eles diariamente.

Então, fica assim, amigo, e um bom abraço.

MMLL"
es046CVETF_2,A2,"Eu viajei muito e lembro-me de muitos passeios em cidades muito diferentes umas de outras. Vou contar um passeio que eu gostei muito, foi em Roma, no ano 2004.

Eu já estive dantes em Roma. A primeira vez foi com um viagem organizado pela minha universidade, em 1999. Então, eu apenas tinha viajado e não falava bem nenhuma língua estrangeira. Aquele ano, 2004, eu estava a estudar em Salerno, perto de Nápoles, e já falava bem o italiano. E foi a Roma para encontra-me com um amigo mexicano que vinha visita-me a Itália. Foi a Roma o dia dantes e fiz este passeio.

Comecei pela estação de Termini, onde ficava o meu hotel. Depois passei pela Praça da República e continuei até o Foro. Dali foi ao Capitolio e subi ao miradouro para ver o Foro com o Coliseo no fundo. Depois continuei a caminhar e cheguei à famosa Praça Navona. Ali sentei-me numa esplanada e bebi um café (eu adoro o café italiano e português) e li um pouco o jornal italiano que tinha comprado. Já descansado segui o meu passeio pelo rio Tiber e cheguei ao Vaticano. Ali visitei a Basilica e os Museos Vaticanos.

Para voltar fiz o mesmo mas passando também pela Praça de Espanha, que fica perto da Praça Navona. Quando cheguei ao hotel fiquei muito cansado, mas sentia-me muito bem por ter visto tudo o que eu vi aquele dia."
ja020CAMTF,B1,"Eu gosto muito de viajar sozinha e tenho várias razões. Se o meu objetivo principal for visitar monumentos históricos, museus e sítios turísticos, viajar sozinha é uma ótima maneira para mim, porque posso aproveitar [Fig1] máximo as minhas férias. Quando todo o plano é feito por mim própria, lembro-me bem do que visito. Observo bem até os pormenores. No entanto, há alguns pontos negativos. Por exemplo, é difícil entrar num bom restaurante sozinha e sair à noite, por muito que queira. Não posso deixar as bagagens para ir à casa de banho. Embora haja tantos aspetos negativos, gosto sempre de viajar sozinha. Um aspeto muito interessante dessa maneira de viagem talvez seja encontrar as pessoas de diferentes nacionalidades, quando fico numa pousada de juventude.

Gosto também partilhar o tempo com os amigos. Fazer uma viagem juntos cria uma relação especial. Guardo muitas recordações boas. Todavia, preciso de ter tolerância e de concordar com eles sobre a destinação e as atividades.

Ainda que eu não goste muito do turismo de massa, acho que é uma boa maneira de viajar. No Japão, é muito difícil tomar mais de uma semana de férias depois de ter começado a trabalhar. Com uma viagem organizada em grupo, as pessoas podem visitar muitas coisas em pouco tempo. Já não têm tempo para organizar a viagem. As pessoas que deixaram de trabalhar falam raramente inglês. Portanto, sentem-se mais seguradas em grupo. Talvez seja pena não terem possibilidade de mudar o plano quando quiserem. A importância é que escolhamos a maneira mais adequada às nossas condições de vida."
zh119CAATD,B2,"Nas férias de verão, fui voluntária da Fina e conheci uns meninos portugueses que são jogadores de natação. O meu trabalho era para acompanhar aos jogadores e servir-se do intérprete.

No início, tudo parecia um desastre. Não pude compreender o que eles estava a falar. Também não consegui expressar-me bem. As conversas entre nós foram uma grande maçada, e existiram imensos mal-entendidos. Foi certamente o processo difícil e duro, mas tudo se tornava melhor depois duns dias. Comecei a entender e explicar o meu sentimento mais claro. Eles são simpáticos e comunicativos. Gostavam muito de dizer-me as anedotas deles. A conversa foi facilitada pelo melhor entendimento da língua. Sempre conversámos a diferença de cultura e costume, religião, habitual de refeição entre dois países. Soube alguns conhecimentos de vinho, história, bacalhau, Descobrimentos quando falava com eles.

Quando todas as competições foram acabadas, fomos os pontos de interesse de Xangai. Quis apresentar-lhes uma grande mudança, porque eles já tinham ido a Xangai há muito tempo. Comemos umas especialidades locais o que são uma delícia.

Durante este contacto com os portugueses, acho que eles têm uma grande adaptação, uma temperamento suave e cor-de-rosa. Além disso, eles são provissos, positivos e comunicativos. Tenho uma grande saudade deles. Espero visitá-los nos fins-de-semana, se tiver oportunidade."
en053CVMTI,B1,"Concordo com todas as opiniões dos estudantes e, se se os juntasse, teria uma imagem perfeita de como é a vida do estudante no estrangeiro. A experiência  é  uma vivência que fica gravada na memória para sempre, que aposta no enriquecimento pessoal, que cresce por dentro e que pode ser difícil às vezes, como disse Wagner. De fato facto, talvez as dificuldades sejam aquilo que traz tantos benefícios e o que torna inolvidável o programa Erasmus.

Por exemplo, se se tem um problema (e no estrangeiro é certo que, alguma vez, vai ter problemas), a satisfação depois de arrancá-lo o ultrapassar é ainda mais forte que quando estamos em casa, na nossa própria língua.

Esta não é a minha primeira experiência de estudar fora da Inglaterra: estudava em Espanha durante 4 meses antes de vir a Portugal. Lá em Espanha fiz muitos amigos, aprendi espanhol e aprendi muito do mundo e de mim mesmo. Agora, em Portugal, é uma experiência distinta porque só fico aqui durante um mês, por isso não me sinto que eu esteja a viver aqui. Embora, de meu tempo corte , ? possa afirmar que os portugueses são mais fechados ? que os espanhóis!"
